0.0,0.0155544239895
0.008341666,0.0144916515532
0.016683333,0.0104585318942
0.025025,0.00481146445404
0.033366666,0.00142918964686
0.041708333,0.00735498373987
0.05005,0.00788149862825
0.058391666,0.0137442299942
0.066733333,0.0196782281339
0.075075,0.0273170834603
0.083416666,0.0323770543934
0.091758333,0.0368079093761
0.1001,0.03672902434
0.108441666,0.0442768559275
0.116783333,0.0485023999758
0.125125,0.0507324833674
0.133466666,0.0554129630878
0.141808333,0.0561378977519
0.15015,0.0570500611326
0.158491666,0.0606439978183
0.166833333,0.0648682770635
0.175175,0.065621194239
0.183516666,0.0676931573515
0.191858333,0.0708424725437
0.2002,0.072594128165
0.208541666,0.0805227334674
0.216883333,0.0914726312212
0.225225,0.0986262419073
0.233566666,0.107124891426
0.241908333,0.117740984169
0.25025,0.12815383066
0.258591666,0.139351171988
0.266933333,0.153732301852
0.275275,0.170747865007
0.283616666,0.189916815605
0.291958333,0.213509407917
0.3003,0.237713242351
0.308641666,0.266678595806
0.316983333,0.301600016163
0.325325,0.336075543581
0.333666666,0.376662241854
0.342008333,0.423087725851
0.35035,0.468409347527
0.358691666,0.521644106433
0.367033333,0.577609029215
0.375375,0.637592427862
0.383716666,0.694569069192
0.392058333,0.760624550158
0.4004,0.813113646922
0.408741666,0.881818426434
0.417083333,0.952263847319
0.425425,1.00838039827
0.433766666,1.06057470315
0.442108333,1.09642352922
0.45045,1.14973410685
0.458791666,1.20852832445
0.467133333,1.22769997734
0.475475,1.27928325629
0.483816666,1.31722857983
0.492158333,1.24763861369
0.5005,1.27781864441
0.508841666,1.26301290014
0.517183333,1.23591121645
0.525525,1.22761827801
0.533866666,1.21128782186
0.542208333,1.19764773589
0.55055,1.18976132689
0.558891666,1.17269462379
0.567233333,1.13658947016
0.575575,1.08837950397
0.583916666,1.03376614898
0.592258333,0.983616075222
0.6006,0.94319614821
0.608941666,0.836638503858
0.617283333,0.600874592829
0.625625,0.513738743585
0.633966666,0.417667200518
0.642308333,0.317686609462
0.65065,0.226565696986
0.658991666,0.146576724063
0.667333333,0.0924224255282
0.675675,0.00279234813529
0.684016666,0.0597423970401
0.692358333,0.103175876342
0.7007,0.137381984741
0.709041666,0.162347423436
0.717383333,0.176160094985
0.725725,0.183235604544
0.734066666,0.183959495262
0.742408333,0.211177078087
0.75075,0.204779714892
0.759091666,0.187794691331
0.767433333,0.174294188669
0.775775,0.151077163632
0.784116666,0.134608349565
0.792458333,0.110545002981
0.8008,0.081706208037
0.809141666,0.051781940636
0.817483333,0.019826684296
0.825825,0.0296440869886
0.834166666,0.0938198610386
0.842508333,0.16863416728
0.85085,0.293666665927
0.859191666,0.446699955614
