t	x_inner	y_inner	v_inner	theta_inner	omega_inner	x_outer	y_outer	v_outer	theta_outer	omega_outer
61.27788333	-17.98811483	-138.391174	53.40877473446955	3.2708482033835584	0.38079352561451685	92.54943479	-142.67305	1448.9106407706968	2.5661445517030264	3.8956606078514753
61.286225	-17.9530384	-138.3687406	4.991408563321901	3.2706196318839225	-0.027401167828019126	92.97439728	-154.455041	1413.3443850415756	2.599739682366048	4.027386681925976
61.29456667	-17.92542579	-138.3939622	4.483234756099402	3.270400152691198	-0.02631118142105584	92.79467858	-167.4607871	1559.2786281223714	2.6355858264695997	4.297238335195619
61.30290833	-16.90942279	-138.4469355	121.96409924172723	3.2631272058602248	-0.8718824347880133	91.17458775	-181.0663321	1642.5582285830683	2.6751150877112564	4.738776363656661
61.31125	-15.61414567	-138.7168113	158.6125148032001	3.2536821570048713	-1.1322731365965542	88.20586065	-194.9904792	1706.7454006373687	2.716778022199389	4.994555585168479
61.31959167	-14.05222456	-138.3951589	191.17236477181143	3.2427828220009824	-1.3066130647566663	83.84575541	-208.961814	1754.5492438020399	2.7600098658211607	5.182636525032897
61.32793333	-11.88471037	-138.8354147	265.1479091118623	3.226987346060497	-1.8935650626478289	77.90786877	-222.2359809	1743.2661132365733	2.8044157357295187	5.323385262449204
61.336275	-9.311016035	-138.9093746	308.6620309161025	3.2085219656499273	-2.2136311326832026	70.22426287	-235.5232467	1840.0291926796363	2.8518222453448483	5.683095784816362
61.34461667	-5.67614769	-139.0688967	436.1677103421825	3.1823853758876246	-3.1332562619118787	60.08709682	-247.4535718	1876.7828966553784	2.903381365153143	6.180910993637251
61.35295833	-1.345789051	-139.6703469	524.1075872728077	3.1512278226468187	-3.7351742028335764	47.786085	-257.0974209	1873.8114372177322	2.9578221121147106	6.526368487995511
61.3613	3.854193338	-139.2410758	625.4947734068548	3.1139197170689217	-4.472498381966277	34.59648163	-263.438255	1754.3981177095789	3.011013201666914	6.376551643999693
61.36964167	9.056529523	-138.9591222	624.5717191065063	3.076510642780987	-4.484602518192924	19.16494893	-266.9133932	1896.261701428042	3.0699135409274523	7.0609769099638
61.37798333	14.23366886	-138.980557	620.6418997937841	3.039533665333699	-4.4328080318895084	4.249648745	-266.1708905	1790.2635825108846	3.1256281440929956	6.679078644484231
61.386325	19.18762537	-138.4068865	597.8492980681548	3.0038386526690366	-4.279120687423729	-10.24921477	-261.5482702	1824.327600025309	3.1807593181852623	6.609129118301985
61.39466667	23.6308189	-137.6585586	540.15203321166	2.9715870918180656	-3.8663194361525597	-22.97196994	-254.1399671	1764.9321110220947	3.2317386888594704	6.111410625714949
61.40300833	27.12095644	-137.1822994	422.2759603427093	2.946409496020554	-3.018295614723426	-34.90949135	-244.1135593	1868.875546660707	3.283634732859429	6.221308948094643
61.41135	29.40457935	-136.738561	278.8812801701986	2.9297760300375546	-1.9940210992522194	-45.01443096	-233.1961441	1783.353611787946	3.3322797906833563	5.831573033208819
61.41969167	31.3133072	-136.2052069	237.5836909198685	2.915621125310157	-1.6968909975337445	-53.07641966	-221.2182965	1730.8643935501964	3.377069367386644	5.369377678964418
61.42803333	32.91704345	-136.0074807	193.7119477918117	2.9041350025056194	-1.3769588792325254	-59.85154512	-209.0008046	1674.7632261137323	3.4204983663235287	5.2062777596891605
61.436375	33.3601816	-135.9301332	53.926589098429446	2.900927756798245	-0.3844848462447153	-65.07157041	-197.1741605	1549.7399790450322	3.4603589539446973	4.778490113031113
61.44471667	33.42700159	-135.5279426	48.875531670040765	2.899776123515762	-0.13805788079401504	-69.13239416	-184.9378015	1545.5641252607863	3.4993233979552527	4.6710603524899765
61.45305833	33.23314775	-135.4476889	25.15199135964091	2.900987864047558	0.14526371631019078	-72.56762008	-172.4669417	1550.6918142412107	3.5398686252341176	4.860570591329368
61.4614	32.83420563	-135.6277554	52.471160972425984	2.904071866400462	0.36971042404026166	-74.95023833	-160.866889	1419.6457700962496	3.577602093549524	4.523490897554793
61.46974167	32.37665628	-135.9898856	69.95181344122072	2.907862610707633	0.45443470038624545	-76.32929953	-149.2599639	1401.2258509926373	3.614306686606045	4.400149257465319
61.47808333	30.75978478	-136.2045044	195.53101439845074	2.919483305365465	1.3930913820310262	-77.26960538	-138.7592307	1263.867117038598	3.6496881694915104	4.241539799688392
61.486425	29.06050166	-136.3695961	204.66931948814096	2.931632266726214	1.4564183623601679	-77.06302759	-128.3280625	1250.7343879833747	3.6823913235308	3.9204564600720437
61.49476667	26.97117798	-136.8257906	256.3692689180099	2.9469673022873923	1.8383651668284862	-76.65701136	-119.6114424	1046.0820198890701	3.7115324350803016	3.4934385500147385
61.50310833	24.72197928	-137.4757928	280.6681747758821	2.9636664463706617	2.0018969945138747	-76.13652389	-111.0275844	1030.9247271900651	3.742686766152093	3.734787928513926
61.51145	22.74470392	-137.9203133	242.9521707252815	2.978151779817088	1.7365028161538363	-74.86121155	-103.5840007	905.3395091197103	3.7673983042811514	2.962420969549064
61.51979167	20.5981041	-138.3517236	262.48002882808686	2.9937961223031606	1.87544490324911	-74.32276614	-96.69719276	828.1105654121947	3.7969003524366736	3.536707656326252
61.52813333	17.28870044	-138.2989745	396.7824175712697	3.0172281999307367	2.809042520020977	-71.62283804	-89.61238635	908.9110003713917	3.815877052790469	2.274930931466977
61.536475	14.77068322	-138.6182013	304.2762271336148	3.0354366275971945	2.1828276192246436	-69.80554689	-83.37674077	778.6284311979646	3.8386264687020404	2.727201616891021
61.54481667	11.57954418	-138.6269407	382.5554124100725	3.0582558579129966	2.7355709726951454	-68.99047906	-79.20635125	509.40545640585486	3.858165213001498	2.342306072939504
61.55315833	8.752941957	-138.5394177	339.01608682499807	3.078496363376809	2.4264361606459883	-68.41756668	-74.75931948	537.5170090609952	3.8827266163262952	2.9444263281888254
61.5615	5.67466414	-138.862291	371.0485082650056	3.100749971252775	2.667764113896363	-66.59944395	-71.15849809	483.5713799776244	3.8939082177593045	1.3404511845960312
61.56984167	2.999615893	-138.7189445	321.1450720442256	3.1199723297710706	2.3043777227216355	-64.91442121	-67.04313153	533.1031022298442	3.9108604352840954	2.0322330570246443
61.57818333	-0.2186439931	-138.8916784	386.3610039282995	3.143166857422666	2.7805649776660215	-63.02475724	-63.23000636	510.17100838884033	3.9253651441545028	1.7388276278832555
61.586525	-3.123717752	-139.1394347	349.524668526016	3.1640391520797024	2.5021721857896715	-62.66894505	-60.95892523	275.57849397947484	3.940821927825642	1.8529603390135143
61.59486667	-5.828865997	-139.2309356	324.4788272722484	3.183432954499327	2.3249304299527953	-61.14843941	-58.18301509	379.4278043646111	3.9518360192649973	1.3203700745001177
61.60320833	-8.401854944	-138.9391003	310.42819157852324	3.201990597956606	2.2246943003287853	-60.59444685	-56.32956603	231.90489754307967	3.9634503156467704	1.3923243553170688
